LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,target
80000.0,2,2,2,36.0,0,0,0,0,0,0,89926.0,76517.0,73563.0,146893.0,147564.0,149624.0,5200.0,4500.0,4200.0,5400.0,4462.0,4500.0,1.0
500000.0,2,1,2,39.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,3,1,45.0,1,2,2,2,0,0,49836.0,49811.0,49176.0,49152.0,49570.0,49867.0,2000.0,2000.0,1000.0,1000.0,0.0,1000.0,1.0
90000.0,2,1,2,24.0,0,0,0,0,0,0,4906.0,496.0,5079.0,39947.0,40498.0,38689.0,1350.0,1039.0,1134.0,1210.0,1000.0,854.0,1.0
10000.0,2,1,1,49.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,2,2,27.0,1,3,2,2,0,0,46007.0,46627.0,48682.0,45678.0,45999.0,43701.0,0.0,2000.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,3,2,29.0,0,0,0,0,0,0,46726.0,46939.0,44538.0,47625.0,48893.0,48738.0,1500.0,1500.0,1500.0,1000.0,1000.0,1000.0,1.0
20000.0,2,2,2,29.0,2,2,2,2,2,2,17400.0,16600.0,16600.0,16600.0,20400.0,20400.0,3000.0,0.0,1000.0,0.0,0.0,0.0,1.0
80000.0,1,2,2,38.0,2,2,2,2,0,0,68560.0,63825.0,69669.0,68669.0,77562.0,77573.0,3100.0,3000.0,3500.0,30000.0,0.0,3700.0,1.0
50000.0,1,2,2,28.0,2,2,2,2,2,2,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,2,27.0,-1,-1,-1,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,1,2,32.0,-1,-1,-1,-1,-1,-1,1375.0,1375.0,1375.0,1375.0,0.0,0.0,1375.0,1375.0,1375.0,0.0,0.0,0.0,1.0
170000.0,1,1,1,33.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,3,2,23.0,0,0,0,0,0,0,21270.0,19900.0,19900.0,19814.0,20650.0,20650.0,5000.0,5400.0,2000.0,2000.0,1400.0,800.0,1.0
110000.0,1,1,2,28.0,-1,-1,-1,-1,0,0,1425.0,1475.0,1475.0,1475.0,1475.0,1428.0,1400.0,0.0,0.0,1475.0,2000.0,0.0,1.0
30000.0,2,3,2,23.0,5,4,3,2,2,2,17094.0,16662.0,16958.0,17849.0,18109.0,18385.0,1350.0,0.0,0.0,1269.0,0.0,0.0,1.0
260000.0,2,2,2,43.0,1,-1,-1,-1,-1,-2,3165.0,-1.0,-1.0,-1.0,0.0,818.0,0.0,0.0,0.0,0.0,0.0,1680.0,1.0
20000.0,2,1,1,47.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,2,2,2,33.0,1,3,2,2,2,2,81141.0,82410.0,82636.0,95333.0,95341.0,94577.0,3200.0,3200.0,7500.0,855.0,0.0,3500.0,1.0
500000.0,2,1,1,36.0,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210000.0,2,1,2,42.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240000.0,2,1,1,35.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360000.0,2,1,1,35.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140000.0,2,2,1,39.0,0,0,0,0,0,0,146633.0,147669.0,140594.0,147820.0,146901.0,146950.0,7000.0,9000.0,6500.0,15000.0,6300.0,6200.0,1.0
20000.0,2,2,1,56.0,-2,-2,-2,0,-2,-2,0.0,2300.0,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,1.0
150000.0,1,1,2,24.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150000.0,1,3,2,30.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500000.0,2,2,2,24.0,0,0,2,2,-2,-2,522.0,3243.0,8100.0,3814.0,2114.0,3814.0,0.0,0.0,2114.0,0.0,0.0,0.0,1.0
100000.0,2,1,1,50.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,2,2,1,46.0,1,2,2,0,0,-1,1852.0,17515.0,1540.0,1538.0,0.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,1.0
200000.0,2,2,2,35.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,2,2,1,22.0,2,-2,-2,-2,-2,-2,1808.0,1807.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,1.0
220000.0,2,3,2,38.0,1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,2,2,1,35.0,0,0,0,0,0,0,83681.0,84127.0,88857.0,82129.0,92620.0,89037.0,3000.0,3000.0,2000.0,3000.0,13000.0,0.0,1.0
80000.0,2,1,1,43.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360000.0,2,1,1,43.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200000.0,2,1,2,26.0,1,-1,-1,-1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60000.0,2,1,1,35.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160000.0,1,2,2,27.0,-1,-1,-1,-1,0,-1,67940.0,3374.0,3275.0,119701.0,121856.0,3700.0,3100.0,3127.0,2800.0,3700.0,3700.0,3700.0,1.0
30000.0,2,2,1,41.0,0,0,0,0,0,0,32344.0,32468.0,28751.0,27891.0,28008.0,29305.0,1392.0,1150.0,1231.0,699.0,782.0,782.0,1.0
30000.0,2,2,1,44.0,2,2,2,2,2,2,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0
190000.0,2,2,2,22.0,2,2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,2,1,1,35.0,0,0,0,0,0,0,61545.0,61626.0,66814.0,67745.0,67680.0,66814.0,2500.0,2493.0,2500.0,2500.0,2500.0,2500.0,1.0
80000.0,2,1,1,30.0,1,2,0,0,0,0,14054.0,13784.0,14094.0,15961.0,15891.0,16342.0,600.0,500.0,400.0,500.0,400.0,500.0,1.0
20000.0,2,2,2,26.0,1,-2,-2,-2,-2,-2,1287.0,1317.0,1365.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,1.0
120000.0,2,1,2,25.0,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,4907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,1,37.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,2,1,1,43.0,0,0,0,0,0,0,60935.0,61213.0,61510.0,67935.0,61408.0,69025.0,3500.0,3500.0,3700.0,3600.0,3600.0,3500.0,1.0
160000.0,2,2,2,32.0,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180000.0,1,2,2,45.0,1,-2,-2,-2,-2,-2,0.0,0.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260000.0,2,1,1,44.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,2,2,30.0,2,2,2,0,0,0,53386.0,52936.0,53467.0,52631.0,52787.0,64283.0,4100.0,5100.0,0.0,0.0,10000.0,10000.0,1.0
80000.0,2,3,2,29.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200000.0,2,2,1,37.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
170000.0,2,2,1,37.0,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,1,2,33.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40000.0,2,1,2,39.0,0,0,0,-1,-1,-1,472.0,3840.0,2039.0,441.0,636.0,636.0,2000.0,2039.0,441.0,441.0,636.0,636.0,1.0
20000.0,1,3,2,31.0,1,2,0,0,0,0,18557.0,18735.0,18019.0,18183.0,19947.0,19100.0,2000.0,2000.0,1300.0,1000.0,1000.0,1500.0,1.0
70000.0,1,1,1,37.0,3,2,2,2,2,2,72138.0,69249.0,69199.0,76926.0,78823.0,74575.0,6500.0,3500.0,3500.0,0.0,4000.0,5100.0,1.0
100000.0,1,1,2,34.0,2,0,0,0,0,0,86940.0,85758.0,81749.0,8909.0,81749.0,90625.0,4500.0,0.0,5400.0,2087.0,5300.0,5200.0,1.0
160000.0,2,1,1,38.0,1,-1,-2,-1,-1,-1,0.0,0.0,0.0,0.0,2850.0,2850.0,0.0,0.0,0.0,2850.0,0.0,0.0,1.0
50000.0,1,2,2,33.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,735.0,0.0,0.0,0.0,0.0,735.0,735.0,1.0
200000.0,2,1,1,40.0,-2,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,2,1,2,31.0,2,0,2,0,0,0,79382.0,77456.0,70425.0,71478.0,76767.0,74946.0,0.0,0.0,4500.0,4500.0,4500.0,6500.0,1.0
50000.0,2,1,1,28.0,2,2,2,2,2,2,63900.0,63825.0,66843.0,69911.0,69934.0,57350.0,3000.0,0.0,1000.0,0.0,2500.0,3000.0,1.0
130000.0,2,1,1,39.0,2,0,0,0,0,0,65421.0,67522.0,66889.0,61239.0,65706.0,67433.0,12200.0,15000.0,3000.0,3000.0,3100.0,3100.0,1.0
210000.0,2,1,2,33.0,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140000.0,2,3,1,44.0,1,-2,-2,-1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,1,2,25.0,1,2,0,0,2,2,2445.0,24891.0,2478.0,2478.0,2478.0,2478.0,0.0,0.0,0.0,2000.0,2000.0,0.0,1.0
460000.0,2,3,2,33.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140000.0,2,3,2,25.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,2,1,1,35.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,2,2,44.0,-1,-1,2,0,0,-2,0.0,447.0,-80.0,-80.0,-80.0,776.0,447.0,0.0,0.0,0.0,776.0,0.0,1.0
180000.0,2,2,2,23.0,-1,-1,-1,-1,-1,-1,778.0,890.0,1878.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,2,2,30.0,2,0,0,0,0,0,51131.0,56011.0,59534.0,56142.0,7991.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,1.0
50000.0,1,1,1,28.0,2,2,2,-2,-2,-2,0.0,0.0,-800.0,-800.0,-800.0,-800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40000.0,2,2,2,29.0,2,0,0,0,0,2,49092.0,46245.0,47241.0,50739.0,48175.0,50110.0,2200.0,2000.0,1500.0,2000.0,4000.0,0.0,1.0
30000.0,2,3,2,31.0,1,2,0,0,0,0,25250.0,25231.0,25371.0,25647.0,25081.0,24261.0,0.0,2000.0,1800.0,1000.0,682.0,1000.0,1.0
60000.0,2,2,1,31.0,0,0,0,0,0,0,72684.0,72964.0,71394.0,56547.0,62121.0,57464.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,1.0
280000.0,2,3,1,41.0,0,0,0,0,0,0,133374.0,135222.0,143662.0,132275.0,136958.0,133948.0,7500.0,7200.0,7100.0,7808.0,8800.0,8500.0,1.0
120000.0,2,2,1,40.0,2,2,2,2,2,2,125724.0,125524.0,128532.0,124721.0,125820.0,118761.0,0.0,2700.0,5000.0,1000.0,0.0,4000.0,1.0
300000.0,2,1,2,23.0,2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160000.0,1,1,1,36.0,2,2,2,2,2,2,155082.0,161526.0,163229.0,163873.0,167050.0,164563.0,10600.0,7100.0,0.0,0.0,10700.0,11700.0,1.0
20000.0,2,1,2,24.0,1,2,2,2,2,0,15861.0,16861.0,16586.0,17092.0,17019.0,17100.0,1500.0,1500.0,0.0,0.0,1600.0,0.0,1.0
200000.0,2,3,1,54.0,0,-1,-1,-1,-1,-1,0.0,0.0,622.0,622.0,622.0,0.0,0.0,622.0,622.0,622.0,0.0,0.0,1.0
50000.0,1,2,1,44.0,1,3,2,2,0,0,689.0,667.0,709.0,709.0,4038.0,0.0,0.0,0.0,1000.0,2000.0,1500.0,0.0,1.0
360000.0,1,1,2,29.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,1,2,1,55.0,-1,-1,-1,2,0,0,2310.0,2699.0,2698.0,0.0,0.0,6395.0,2699.0,2699.0,0.0,0.0,0.0,3500.0,1.0
20000.0,2,2,1,34.0,1,2,2,2,2,2,13232.0,13304.0,12891.0,15119.0,152425.0,1537.0,0.0,2000.0,0.0,1000.0,0.0,0.0,1.0
20000.0,1,3,1,28.0,2,2,2,2,2,2,18133.0,18150.0,18149.0,18145.0,18981.0,18307.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.0
20000.0,2,2,2,29.0,1,2,0,0,0,0,15693.0,16650.0,19200.0,16786.0,17104.0,17081.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1.0
200000.0,2,1,2,26.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200000.0,2,3,1,36.0,1,2,2,0,2,2,917.0,865.0,0.0,515.0,757.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500000.0,1,2,2,23.0,1,2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60000.0,1,2,1,42.0,2,2,2,2,2,2,51460.0,44760.0,49233.0,45272.0,46340.0,47862.0,3000.0,2500.0,2000.0,0.0,2000.0,1500.0,1.0
140000.0,2,2,2,32.0,3,2,0,0,0,0,123765.0,120532.0,126605.0,120568.0,121342.0,134455.0,0.0,0.0,3000.0,0.0,5000.0,3000.0,1.0
20000.0,1,1,1,49.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360000.0,1,1,1,38.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260000.0,1,2,1,35.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200000.0,2,2,1,36.0,2,2,3,-1,-2,-2,11461.0,0.0,0.0,1000.0,1670.0,1670.0,0.0,0.0,1000.0,0.0,0.0,8.0,1.0
140000.0,1,2,2,26.0,1,-1,-1,-1,-2,-2,818.0,0.0,935.0,1377.0,0.0,0.0,0.0,0.0,5500.0,0.0,0.0,0.0,1.0
120000.0,2,3,1,34.0,0,0,0,0,0,0,89978.0,9074.0,91488.0,91285.0,90538.0,91575.0,7000.0,6000.0,4500.0,15000.0,5000.0,2500.0,1.0
120000.0,2,2,1,29.0,-1,-1,2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,1,1,53.0,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200000.0,1,1,2,23.0,1,2,2,2,2,2,89625.0,85535.0,86593.0,79450.0,94258.0,90399.0,0.0,0.0,3100.0,3100.0,0.0,0.0,1.0
20000.0,2,1,2,23.0,1,-2,-2,-2,-2,0,0.0,0.0,0.0,1812.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,1,1,2,25.0,0,0,0,0,0,2,2738.0,2838.0,3595.0,3878.0,4031.0,4989.0,1500.0,2500.0,1500.0,1000.0,1000.0,1000.0,1.0
20000.0,1,2,1,33.0,0,0,0,0,0,0,16357.0,18459.0,17746.0,18905.0,19904.0,18925.0,2000.0,2000.0,2000.0,2000.0,1000.0,1500.0,1.0
360000.0,2,2,2,37.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300000.0,1,3,2,24.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500000.0,1,2,1,34.0,1,2,2,2,0,0,176264.0,177904.0,177580.0,171345.0,177868.0,172634.0,2200.0,3600.0,0.0,0.0,5000.0,1000.0,1.0
180000.0,1,1,2,36.0,0,0,0,0,0,0,205581.0,190266.0,185237.0,185476.0,196131.0,194114.0,5000.0,2000.0,12000.0,4000.0,4000.0,4000.0,1.0
200000.0,2,1,1,28.0,0,0,0,0,0,0,156968.0,137599.0,158080.0,279914.0,288044.0,274437.0,13000.0,4000.0,7100.0,7000.0,7000.0,7000.0,1.0
20000.0,1,2,1,43.0,2,3,2,2,2,2,19577.0,18866.0,18145.0,19111.0,19049.0,18262.0,0.0,5.0,1210.0,1297.0,18.0,0.0,1.0
30000.0,1,1,1,45.0,-1,0,0,-2,-1,-2,0.0,1170.0,1313.0,2860.0,2860.0,0.0,1270.0,1313.0,0.0,0.0,0.0,0.0,1.0
360000.0,2,2,1,39.0,-1,-1,-1,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,2,2,27.0,0,0,0,0,0,2,48719.0,45003.0,48774.0,34000.0,300003.0,300003.0,0.0,2000.0,1500.0,0.0,0.0,500.0,1.0
20000.0,2,1,1,35.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,2,2,1,49.0,1,-2,-2,-2,-2,-2,1473.0,1473.0,0.0,0.0,0.0,0.0,1473.0,1473.0,0.0,0.0,0.0,0.0,1.0
140000.0,1,2,2,33.0,0,0,0,0,0,2,143581.0,147604.0,143584.0,151250.0,142746.0,142720.0,3400.0,3500.0,7600.0,7600.0,7600.0,0.0,1.0
240000.0,1,3,1,53.0,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,1.0
20000.0,1,3,2,31.0,0,0,0,-1,-1,-1,665.0,672.0,1000.0,0.0,0.0,0.0,1200.0,1000.0,0.0,0.0,0.0,0.0,1.0
180000.0,2,1,2,40.0,-1,-1,-1,-1,-1,-2,390.0,1544.0,390.0,390.0,0.0,0.0,1544.0,1544.0,390.0,390.0,0.0,0.0,1.0
180000.0,1,1,2,35.0,2,2,2,2,0,0,83894.0,81897.0,85916.0,86769.0,87737.0,81186.0,5000.0,8000.0,8000.0,0.0,10000.0,0.0,1.0
10000.0,2,1,1,27.0,0,0,0,0,2,2,818.0,707.0,8521.0,774.0,772.0,776.0,0.0,1500.0,0.0,0.0,0.0,0.0,1.0
150000.0,1,1,2,40.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,1,30.0,0,0,0,0,0,0,1331.0,1141.0,1351.0,1341.0,1479.0,1579.0,4500.0,1341.0,1000.0,651.0,1000.0,1000.0,1.0
360000.0,1,2,2,37.0,-1,2,2,-2,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230000.0,2,1,1,34.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,2,1,49.0,1,2,2,2,2,2,56713.0,56650.0,59463.0,59001.0,63017.0,62728.0,0.0,4000.0,0.0,0.0,1500.0,1500.0,1.0
160000.0,2,2,1,37.0,1,-1,-1,-1,-1,0,17078.0,0.0,14853.0,5398.0,15.0,15.0,0.0,0.0,5398.0,5398.0,15.0,0.0,1.0
180000.0,2,1,1,44.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,2,1,1,42.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,1,1,1,39.0,0,-2,-2,-2,-2,-2,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,2,2,39.0,-2,0,-2,-2,-2,-2,780.0,780.0,0.0,0.0,0.0,1348.0,780.0,0.0,0.0,0.0,1348.0,0.0,1.0
20000.0,1,2,1,38.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,2,2,24.0,2,2,2,2,2,2,5693.0,2834.0,3086.0,3500.0,3700.0,3700.0,0.0,1000.0,0.0,1500.0,0.0,1000.0,1.0
10000.0,2,1,2,25.0,0,0,0,0,0,0,1296.0,1796.0,1698.0,1698.0,1798.0,1798.0,2000.0,2000.0,1605.0,1698.0,0.0,0.0,1.0
50000.0,1,1,1,36.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160000.0,2,1,1,57.0,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
280000.0,2,3,1,43.0,-2,-2,0,-2,-2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,1.0
200000.0,1,1,2,45.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360000.0,2,2,1,33.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180000.0,2,1,2,37.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,1,2,2,27.0,1,-1,-2,-1,-1,-2,657.0,0.0,657.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,2,1,41.0,1,2,2,0,-2,-2,2390.0,2390.0,2390.0,2390.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300000.0,1,1,1,38.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
130000.0,2,2,1,35.0,0,0,2,2,0,0,121051.0,125838.0,125650.0,134432.0,132049.0,132047.0,5500.0,3900.0,0.0,0.0,0.0,0.0,1.0
500000.0,2,1,2,36.0,1,-2,-2,-2,-2,-2,-4000.0,0.0,0.0,0.0,-3000.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210000.0,1,1,2,44.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210000.0,2,1,1,48.0,2,-1,-1,-2,-1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200000.0,2,2,2,25.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180000.0,1,1,2,24.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,1,2,33.0,1,2,2,2,-2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90000.0,2,1,1,28.0,2,2,2,2,2,0,85900.0,93350.0,86928.0,86974.0,88802.0,94545.0,0.0,4000.0,3500.0,0.0,4000.0,0.0,1.0
10000.0,2,1,1,40.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,2,2,2,24.0,2,2,2,2,2,2,8999.0,7878.0,7758.0,483.0,9087.0,679.0,2000.0,1000.0,0.0,1000.0,1000.0,1000.0,1.0
20000.0,2,2,1,40.0,0,0,0,0,0,0,7098.0,7074.0,7071.0,8052.0,7526.0,7054.0,1600.0,2000.0,1500.0,1500.0,1500.0,3000.0,1.0
120000.0,1,1,2,25.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
